"site" "year" "filename" "guess1" "confidence1"
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-19_0002.JPG" 1 0.999307990074158
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-20_0001.JPG" 1 0.999784052371979
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-20_0002.JPG" 1 0.999165296554565
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-21_0001.JPG" 1 0.999213576316833
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-21_0002.JPG" 1 0.998687088489532
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-21_0003.JPG" 1 0.998879015445709
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-21_0004.JPG" 1 0.99876081943512
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-22_0001.JPG" 1 0.999278604984283
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-22_0002.JPG" 1 0.999258816242218
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-23_0001.JPG" 1 0.999253332614899
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-23_0002.JPG" 1 0.999206244945526
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-24_0001.JPG" 1 0.999242305755615
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-24_0002.JPG" 1 0.999557435512543
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-25_0001.JPG" 1 0.999468147754669
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-25_0002.JPG" 1 0.999293684959412
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-26_0001.JPG" 1 0.99980491399765
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-26_0002.JPG" 1 0.999732434749603
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-27_0001.JPG" 1 0.99946516752243
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-27_0002.JPG" 1 0.999716103076935
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-28_0001.JPG" 1 0.999642133712769
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-28_0002.JPG" 1 0.999794065952301
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-29_0001.JPG" 1 0.999504208564758
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-29_0002.JPG" 1 0.999211311340332
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-30_0001.JPG" 1 0.999775230884552
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-30_0002.JPG" 1 0.999494314193726
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-31_0001.JPG" 1 0.999688863754272
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-07-31_0002.JPG" 1 0.999535918235779
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-01_0001.JPG" 1 0.999239921569824
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-01_0002.JPG" 1 0.999640226364136
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-02_0001.JPG" 1 0.99928891658783
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-02_0002.JPG" 1 0.999637246131897
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0001.JPG" 1 0.999220252037048
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0002.JPG" 1 0.999348819255829
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0003.JPG" 1 0.998765468597412
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0004.JPG" 1 0.999683380126953
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0005.JPG" 3 0.884812951087952
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0006.JPG" 3 0.918047547340393
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0007.JPG" 3 0.935834169387817
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0008.JPG" 3 0.891783058643341
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0009.JPG" 3 0.951466500759125
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-03_0010.JPG" 3 0.988300085067749
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-04_0001.JPG" 1 0.99933534860611
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-04_0002.JPG" 1 0.999445378780365
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-05_0001.JPG" 1 0.999454200267792
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-05_0002.JPG" 1 0.999340236186981
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-06_0001.JPG" 1 0.999321460723877
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-06_0002.JPG" 1 0.999131143093109
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-06_0003.JPG" 1 0.999108731746674
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-06_0004.JPG" 1 0.999505043029785
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-07_0001.JPG" 1 0.999178826808929
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-07_0002.JPG" 1 0.99909782409668
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-08_0001.JPG" 1 0.999278247356415
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-08_0002.JPG" 1 0.99964439868927
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-09_0001.JPG" 1 0.998717188835144
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-09_0002.JPG" 1 0.999154567718506
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-10_0001.JPG" 1 0.998515665531158
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-10_0002.JPG" 1 0.998536586761475
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-11_0001.JPG" 1 0.996861696243286
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-11_0002.JPG" 1 0.997614979743958
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-11_0003.JPG" 1 0.999596536159515
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-11_0004.JPG" 1 0.999729573726654
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-12_0001.JPG" 1 0.999809563159943
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-12_0002.JPG" 1 0.999036312103271
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-13_0001.JPG" 1 0.99965763092041
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-13_0002.JPG" 1 0.999604642391205
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-14_0001.JPG" 1 0.999618291854858
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-14_0002.JPG" 1 0.999491572380066
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-14_0003.JPG" 1 0.999691963195801
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-14_0004.JPG" 1 0.999589025974274
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-15_0001.JPG" 1 0.999653100967407
"vj_ga_hu_1" "2020" "vj_ga_hu_1_2019-08-15_0002.JPG" 1 0.999618649482727
