"locality" "site" "date" "time" "image_name" "class_id" "presence_automatic" "presence_manual" "confidence_automatic" "observer_manual" "type_manual_classification" "comment"
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-22" "20:00:00" "vj_ga_hu_1_2019-07-22_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-22" "20:00:00" "vj_ga_hu_1_2019-07-22_0002.JPG" "empty" 1 0 0.999258816242218 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-22" "20:00:00" "vj_ga_hu_1_2019-07-22_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-22" "20:00:00" "vj_ga_hu_1_2019-07-22_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "08:00:00" "vj_ga_hu_1_2019-07-23_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "08:00:00" "vj_ga_hu_1_2019-07-23_0001.JPG" "empty" 1 0 0.999253332614899 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "08:00:00" "vj_ga_hu_1_2019-07-23_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "08:00:00" "vj_ga_hu_1_2019-07-23_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "20:00:00" "vj_ga_hu_1_2019-07-23_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "20:00:00" "vj_ga_hu_1_2019-07-23_0002.JPG" "empty" 1 0 0.999206244945526 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "20:00:00" "vj_ga_hu_1_2019-07-23_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-23" "20:00:00" "vj_ga_hu_1_2019-07-23_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "08:00:00" "vj_ga_hu_1_2019-07-24_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "08:00:00" "vj_ga_hu_1_2019-07-24_0001.JPG" "empty" 1 0 0.999242305755615 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "08:00:00" "vj_ga_hu_1_2019-07-24_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "08:00:00" "vj_ga_hu_1_2019-07-24_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "20:00:00" "vj_ga_hu_1_2019-07-24_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "20:00:00" "vj_ga_hu_1_2019-07-24_0002.JPG" "empty" 1 0 0.999557435512543 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "20:00:00" "vj_ga_hu_1_2019-07-24_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-24" "20:00:00" "vj_ga_hu_1_2019-07-24_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "08:00:00" "vj_ga_hu_1_2019-07-25_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "08:00:00" "vj_ga_hu_1_2019-07-25_0001.JPG" "empty" 1 0 0.999468147754669 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "08:00:00" "vj_ga_hu_1_2019-07-25_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "08:00:00" "vj_ga_hu_1_2019-07-25_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "20:00:00" "vj_ga_hu_1_2019-07-25_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "20:00:00" "vj_ga_hu_1_2019-07-25_0002.JPG" "empty" 1 0 0.999293684959412 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "20:00:00" "vj_ga_hu_1_2019-07-25_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-25" "20:00:00" "vj_ga_hu_1_2019-07-25_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "08:00:00" "vj_ga_hu_1_2019-07-26_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "08:00:00" "vj_ga_hu_1_2019-07-26_0001.JPG" "empty" 1 0 0.99980491399765 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "08:00:00" "vj_ga_hu_1_2019-07-26_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "08:00:00" "vj_ga_hu_1_2019-07-26_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "20:00:00" "vj_ga_hu_1_2019-07-26_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "20:00:00" "vj_ga_hu_1_2019-07-26_0002.JPG" "empty" 1 0 0.999732434749603 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "20:00:00" "vj_ga_hu_1_2019-07-26_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-26" "20:00:00" "vj_ga_hu_1_2019-07-26_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "08:00:00" "vj_ga_hu_1_2019-07-27_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "08:00:00" "vj_ga_hu_1_2019-07-27_0001.JPG" "empty" 1 0 0.99946516752243 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "08:00:00" "vj_ga_hu_1_2019-07-27_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "08:00:00" "vj_ga_hu_1_2019-07-27_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "20:00:00" "vj_ga_hu_1_2019-07-27_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "20:00:00" "vj_ga_hu_1_2019-07-27_0002.JPG" "empty" 1 0 0.999716103076935 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "20:00:00" "vj_ga_hu_1_2019-07-27_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-27" "20:00:00" "vj_ga_hu_1_2019-07-27_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "08:00:00" "vj_ga_hu_1_2019-07-28_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "08:00:00" "vj_ga_hu_1_2019-07-28_0001.JPG" "empty" 1 0 0.999642133712769 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "08:00:00" "vj_ga_hu_1_2019-07-28_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "08:00:00" "vj_ga_hu_1_2019-07-28_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "20:00:00" "vj_ga_hu_1_2019-07-28_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "20:00:00" "vj_ga_hu_1_2019-07-28_0002.JPG" "empty" 1 0 0.999794065952301 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "20:00:00" "vj_ga_hu_1_2019-07-28_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-28" "20:00:00" "vj_ga_hu_1_2019-07-28_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "08:00:00" "vj_ga_hu_1_2019-07-29_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "08:00:00" "vj_ga_hu_1_2019-07-29_0001.JPG" "empty" 1 0 0.999504208564758 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "08:00:00" "vj_ga_hu_1_2019-07-29_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "08:00:00" "vj_ga_hu_1_2019-07-29_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "20:00:00" "vj_ga_hu_1_2019-07-29_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "20:00:00" "vj_ga_hu_1_2019-07-29_0002.JPG" "empty" 1 0 0.999211311340332 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "20:00:00" "vj_ga_hu_1_2019-07-29_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-29" "20:00:00" "vj_ga_hu_1_2019-07-29_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "08:00:00" "vj_ga_hu_1_2019-07-30_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "08:00:00" "vj_ga_hu_1_2019-07-30_0001.JPG" "empty" 1 0 0.999775230884552 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "08:00:00" "vj_ga_hu_1_2019-07-30_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "08:00:00" "vj_ga_hu_1_2019-07-30_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "20:00:00" "vj_ga_hu_1_2019-07-30_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "20:00:00" "vj_ga_hu_1_2019-07-30_0002.JPG" "empty" 1 0 0.999494314193726 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "20:00:00" "vj_ga_hu_1_2019-07-30_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-30" "20:00:00" "vj_ga_hu_1_2019-07-30_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "08:00:00" "vj_ga_hu_1_2019-07-31_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "08:00:00" "vj_ga_hu_1_2019-07-31_0001.JPG" "empty" 1 0 0.999688863754272 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "08:00:00" "vj_ga_hu_1_2019-07-31_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "08:00:00" "vj_ga_hu_1_2019-07-31_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "20:00:00" "vj_ga_hu_1_2019-07-31_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "20:00:00" "vj_ga_hu_1_2019-07-31_0002.JPG" "empty" 1 0 0.999535918235779 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "20:00:00" "vj_ga_hu_1_2019-07-31_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-07-31" "20:00:00" "vj_ga_hu_1_2019-07-31_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "08:00:00" "vj_ga_hu_1_2019-08-01_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "08:00:00" "vj_ga_hu_1_2019-08-01_0001.JPG" "empty" 1 0 0.999239921569824 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "08:00:00" "vj_ga_hu_1_2019-08-01_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "08:00:00" "vj_ga_hu_1_2019-08-01_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "20:00:00" "vj_ga_hu_1_2019-08-01_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "20:00:00" "vj_ga_hu_1_2019-08-01_0002.JPG" "empty" 1 0 0.999640226364136 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "20:00:00" "vj_ga_hu_1_2019-08-01_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-01" "20:00:00" "vj_ga_hu_1_2019-08-01_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "08:00:00" "vj_ga_hu_1_2019-08-02_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "08:00:00" "vj_ga_hu_1_2019-08-02_0001.JPG" "empty" 1 0 0.99928891658783 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "08:00:00" "vj_ga_hu_1_2019-08-02_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "08:00:00" "vj_ga_hu_1_2019-08-02_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "20:00:00" "vj_ga_hu_1_2019-08-02_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "20:00:00" "vj_ga_hu_1_2019-08-02_0002.JPG" "empty" 1 0 0.999637246131897 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "20:00:00" "vj_ga_hu_1_2019-08-02_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-02" "20:00:00" "vj_ga_hu_1_2019-08-02_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0001.JPG" "empty" 1 0 0.999220252037048 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0002.JPG" "empty" 1 0 0.999348819255829 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "04:16:01" "vj_ga_hu_1_2019-08-03_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "08:00:00" "vj_ga_hu_1_2019-08-03_0003.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "08:00:00" "vj_ga_hu_1_2019-08-03_0003.JPG" "empty" 1 0 0.998765468597412 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "08:00:00" "vj_ga_hu_1_2019-08-03_0003.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "08:00:00" "vj_ga_hu_1_2019-08-03_0003.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "20:00:00" "vj_ga_hu_1_2019-08-03_0004.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "20:00:00" "vj_ga_hu_1_2019-08-03_0004.JPG" "empty" 1 0 0.999683380126953 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "20:00:00" "vj_ga_hu_1_2019-08-03_0004.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "20:00:00" "vj_ga_hu_1_2019-08-03_0004.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0005.JPG" "cricetidae" 1 0 0.884812951087952 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0005.JPG" "empty" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0005.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0005.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0006.JPG" "cricetidae" 1 0 0.918047547340393 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0006.JPG" "empty" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0006.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "22:58:09" "vj_ga_hu_1_2019-08-03_0006.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0007.JPG" "cricetidae" 1 0 0.935834169387817 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0007.JPG" "empty" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0007.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0007.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0008.JPG" "cricetidae" 1 0 0.891783058643341 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0008.JPG" "empty" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0008.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:05:28" "vj_ga_hu_1_2019-08-03_0008.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0009.JPG" "cricetidae" 1 0 0.951466500759125 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0009.JPG" "empty" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0009.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0009.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0010.JPG" "cricetidae" 1 0 0.988300085067749 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0010.JPG" "empty" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0010.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-03" "23:22:09" "vj_ga_hu_1_2019-08-03_0010.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "08:00:00" "vj_ga_hu_1_2019-08-04_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "08:00:00" "vj_ga_hu_1_2019-08-04_0001.JPG" "empty" 1 0 0.99933534860611 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "08:00:00" "vj_ga_hu_1_2019-08-04_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "08:00:00" "vj_ga_hu_1_2019-08-04_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "20:00:00" "vj_ga_hu_1_2019-08-04_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "20:00:00" "vj_ga_hu_1_2019-08-04_0002.JPG" "empty" 1 0 0.999445378780365 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "20:00:00" "vj_ga_hu_1_2019-08-04_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-04" "20:00:00" "vj_ga_hu_1_2019-08-04_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "08:00:00" "vj_ga_hu_1_2019-08-05_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "08:00:00" "vj_ga_hu_1_2019-08-05_0001.JPG" "empty" 1 0 0.999454200267792 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "08:00:00" "vj_ga_hu_1_2019-08-05_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "08:00:00" "vj_ga_hu_1_2019-08-05_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "20:00:00" "vj_ga_hu_1_2019-08-05_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "20:00:00" "vj_ga_hu_1_2019-08-05_0002.JPG" "empty" 1 0 0.999340236186981 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "20:00:00" "vj_ga_hu_1_2019-08-05_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-05" "20:00:00" "vj_ga_hu_1_2019-08-05_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0001.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0001.JPG" "empty" 1 0 0.999321460723877 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0001.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0001.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0002.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0002.JPG" "empty" 1 0 0.999131143093109 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0002.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "01:46:01" "vj_ga_hu_1_2019-08-06_0002.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "08:00:00" "vj_ga_hu_1_2019-08-06_0003.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "08:00:00" "vj_ga_hu_1_2019-08-06_0003.JPG" "empty" 1 0 0.999108731746674 NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "08:00:00" "vj_ga_hu_1_2019-08-06_0003.JPG" "lem_lem" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "08:00:00" "vj_ga_hu_1_2019-08-06_0003.JPG" "mus_erm" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "20:00:00" "vj_ga_hu_1_2019-08-06_0004.JPG" "cricetidae" 0 0 NA NA NA NA
"vestre_jakobselv" "vj_ga_hu_1" "2019-08-06" "20:00:00" "vj_ga_hu_1_2019-08-06_0004.JPG" "empty" 1 0 0.999505043029785 NA NA NA
